age,ast_pct,blk_pct,bpm,drb_pct,fg3a_per_fga_pct,g,mp,orb_pct,playerID,playerName,pos,stl_pct,teamid,tov_pct,trb_pct,ts_pct,usg_pct,vorp,year
30,6.4,2.1,1.1,16.6,.555,82,2312,3.6,fryech01,"Frye,Channing",PF,1.3,PHO,9.8,10.1,.555,17.3,1.8,2014
32,8.6,2.3,-0.2,9.8,.656,55,1083,2.3,garcifr01,"Garcia,Francisco",SF,1.2,HOU,9.0,6.3,.521,13.5,0.5,2014
37,12.4,3.0,-1.9,32.1,.008,54,1109,6.5,garneke01,"Garnett,Kevin",C,2.0,BRK,15.5,19.3,.467,18.9,0.0,2014
25,17.6,0.4,-5.2,9.8,.362,71,1048,1.2,garredi02,"Garrett,Diante",PG,2.1,UTA,21.7,5.3,.459,15.1,-0.8,2014
29,17.7,3.2,2.9,20.5,.015,59,1970,5.0,gasolma01,"Gasol,Marc",C,1.6,MEM,12.0,12.7,.526,21.7,2.4,2014
33,18.7,3.5,0.6,25.9,.016,60,1884,7.0,gasolpa01,"Gasol,Pau",C,0.7,LAL,12.4,16.4,.522,26.4,1.3,2014
27,15.1,1.8,0.9,14.8,.167,73,2531,5.0,gayru01,"Gay,Rudy",SF,1.9,TOT,14.2,9.8,.540,27.6,1.8,2014
27,11.5,2.9,-2.1,19.1,.176,18,639,5.3,gayru01,"Gay,Rudy",SF,2.3,TOR,13.6,12.1,.468,30.8,0.0,2014
27,16.3,1.4,1.9,13.3,.164,55,1892,4.9,gayru01,"Gay,Rudy",SF,1.8,SAC,14.5,9.1,.567,26.6,1.9,2014
26,6.9,1.2,-2.6,12.8,.246,65,1020,3.8,geeal01,"Gee,Alonzo",SF,2.0,CLE,14.3,8.2,.491,13.4,-0.2,2014
23,17.9,0.6,4.7,17.7,.367,80,2898,2.6,georgpa01,"George,Paul",SF,2.7,IND,12.5,10.5,.555,28.3,4.9,2014
28,7.3,3.7,-1.1,17.1,.008,82,2351,9.8,gibsota01,"Gibson,Taj",PF,0.9,CHI,12.8,13.5,.524,23.0,0.5,2014
36,29.0,0.8,4.0,12.0,.411,68,1550,2.3,ginobma01,"Ginobili,Manu",SG,2.3,SAS,16.4,7.3,.590,24.7,2.4,2014
21,2.4,7.4,-4.3,28.5,.000,45,434,13.1,goberru01,"Gobert,Rudy",C,1.0,UTA,23.8,20.6,.507,14.2,-0.3,2014
31,4.1,0.0,-9.6,12.7,.250,5,34,0.0,gomesry01,"Gomes,Ryan",SF,0.0,OKC,11.1,6.6,.375,11.7,-0.1,2014
32,6.3,1.5,-0.9,23.0,.119,22,395,10.7,goodedr01,"Gooden,Drew",C,1.3,WAS,9.9,16.7,.591,19.7,0.1,2014
19,5.7,1.6,-4.3,13.0,.216,52,533,5.3,goodwar01,"Goodwin,Archie",SG,1.9,PHO,18.7,9.2,.507,19.4,-0.3,2014
30,12.2,0.6,-6.8,9.8,.269,19,279,1.2,gordobe01,"Gordon,Ben",SG,1.9,CHA,15.2,5.5,.422,22.9,-0.3,2014
25,16.6,0.5,-1.2,7.7,.316,64,2057,1.7,gordoer01,"Gordon,Eric",SG,1.9,NOP,12.8,4.7,.540,23.2,0.4,2014
29,8.4,3.8,1.0,25.1,.001,81,2655,8.7,gortama01,"Gortat,Marcin",C,0.8,WAS,11.8,16.7,.568,18.2,2.0,2014
30,7.8,1.5,-2.8,12.9,.417,41,847,4.3,grangda01,"Granger,Danny",SF,0.7,TOT,12.0,8.8,.502,20.5,-0.2,2014
30,8.1,1.5,-2.6,13.3,.422,29,653,4.3,grangda01,"Granger,Danny",SF,0.7,IND,12.8,9.0,.491,19.8,-0.1,2014
30,6.6,1.6,-3.4,11.6,.405,12,194,4.2,grangda01,"Granger,Danny",SF,0.8,LAC,10.0,8.0,.532,22.8,-0.1,2014
29,9.1,1.8,-2.6,22.3,.016,37,355,13.2,grayaa01,"Gray,Aaron",C,1.4,TOT,30.8,17.7,.466,12.5,-0.1,2014
29,23.1,0.0,-4.0,29.3,.000,4,20,17.4,grayaa01,"Gray,Aaron",C,0.0,TOR,50.8,23.3,.644,17.9,0.0,2014
29,8.2,1.9,-2.5,21.8,.017,33,335,13.0,grayaa01,"Gray,Aaron",C,1.5,SAC,29.1,17.4,.455,12.2,0.0,2014
26,8.9,2.7,3.3,13.4,.630,68,1651,1.8,greenda02,"Green,Danny",SG,2.0,SAS,12.5,7.8,.580,16.7,2.2,2014
23,11.9,3.0,2.8,19.3,.359,82,1797,5.3,greendr01,"Green,Draymond",SF,2.8,GSW,15.1,12.4,.498,14.8,2.2,2014
28,8.6,1.4,1.0,10.9,.507,82,2330,2.3,greenge01,"Green,Gerald",SG,1.5,PHO,11.6,6.6,.585,23.6,1.8,2014
27,8.4,1.3,-2.1,13.6,.338,82,2805,2.1,greenje02,"Green,Jeff",SF,1.0,BOS,11.1,7.7,.520,23.6,0.0,2014
32,8.3,1.0,-3.4,8.2,.446,55,869,1.6,greenwi01,"Green,Willie",SG,1.3,LAC,10.6,5.0,.477,16.3,-0.3,2014
24,19.2,1.4,4.6,21.2,.032,80,2863,7.7,griffbl01,"Griffin,Blake",PF,1.6,LAC,11.9,14.7,.583,29.0,4.8,2014
25,19.4,0.3,-3.4,9.3,.222,15,244,1.5,gutiejo01,"Gutierrez,Jorge",PG,2.2,BRK,19.1,5.4,.523,14.1,-0.1,2014
23,7.9,1.5,-1.0,17.1,.527,60,1019,3.5,hamiljo02,"Hamilton,Jordan",SF,2.1,TOT,10.4,10.4,.507,18.7,0.3,2014
23,7.8,1.4,-0.8,17.8,.508,39,670,3.7,hamiljo02,"Hamilton,Jordan",SF,2.3,DEN,9.2,10.7,.497,18.7,0.2,2014
23,8.0,1.5,-1.4,15.7,.566,21,349,3.0,hamiljo02,"Hamilton,Jordan",SF,1.9,HOU,12.7,9.7,.528,18.8,0.1,2014
23,0.0,0.0,-4.0,5.0,.450,8,72,7.2,hamilju01,"Hamilton,Justin",C,3.6,TOT,15.3,6.1,.586,17.4,0.0,2014
23,0.0,0.0,-0.1,0.0,,1,4,0.0,hamilju01,"Hamilton,Justin",C,13.0,CHA,100.0,0.0,,11.5,0.0,2014
23,0.0,0.0,-4.2,5.3,.450,7,68,7.7,hamilju01,"Hamilton,Justin",C,3.1,MIA,11.9,6.5,.586,17.7,0.0,2014
28,2.7,1.6,-1.8,20.0,.010,64,978,14.2,hansbty01,"Hansbrough,Tyler",PF,1.5,TOR,14.5,17.1,.562,15.1,0.0,2014
21,5.8,0.3,-2.3,6.6,.521,81,1875,1.2,hardati02,"Hardaway,Tim",SG,1.2,NYK,5.9,3.8,.554,19.6,-0.1,2014
24,27.3,0.8,5.7,10.7,.401,73,2777,2.6,hardeja01,"Harden,James",SG,2.1,HOU,15.0,6.9,.618,27.8,5.4,2014
20,6.4,2.0,0.0,11.4,.319,80,1950,4.0,harklma01,"Harkless,Maurice",SF,2.6,ORL,13.6,7.7,.542,14.8,1.0,2014
24,6.9,3.8,-0.2,16.7,.378,32,317,9.8,harrejo01,"Harrellson,Josh",C,1.0,DET,10.5,13.1,.547,12.8,0.1,2014
33,8.7,0.0,-4.6,15.0,.483,34,511,3.3,harrial01,"Harrington,Al",PF,1.4,WAS,13.3,9.1,.506,22.7,-0.3,2014
30,31.0,0.2,-1.6,10.8,.398,40,818,1.1,harride01,"Harris,Devin",PG,1.8,DAL,16.2,6.0,.517,20.2,0.1,2014
24,11.4,0.0,-0.9,0.0,.000,2,11,9.7,harriel01,"Harris,Elias",SF,4.4,LAL,0.0,4.9,.000,4.0,0.0,2014
24,9.5,0.4,-4.9,16.0,.286,9,180,4.1,harrima01,"Harris,Manny",SG,1.1,LAL,10.7,10.1,.485,20.4,-0.1,2014
30,3.6,2.4,-0.7,9.5,.033,20,225,7.4,harrimi01,"Harris,Mike",PF,3.7,UTA,13.1,8.4,.576,17.1,0.1,2014
21,7.7,1.0,-1.7,20.6,.176,61,1850,5.4,harrito02,"Harris,Tobias",PF,1.1,ORL,8.7,13.0,.542,22.2,0.1,2014
33,2.9,2.0,-4.9,24.7,.000,46,653,8.4,hasleud01,"Haslem,Udonis",PF,0.9,MIA,12.7,16.8,.523,13.9,-0.5,2014
25,15.8,3.1,0.5,24.2,.349,80,2470,5.6,hawessp01,"Hawes,Spencer",C,0.9,TOT,15.4,14.6,.554,19.6,1.6,2014
25,16.9,3.2,0.0,24.6,.346,53,1666,5.5,hawessp01,"Hawes,Spencer",C,0.9,PHI,15.9,14.7,.546,19.0,0.8,2014
25,13.5,2.8,1.6,23.6,.354,27,804,5.9,hawessp01,"Hawes,Spencer",C,0.8,CLE,14.5,14.5,.571,20.7,0.7,2014
30,6.8,1.3,-0.6,21.8,.008,61,754,10.5,hayesch01,"Hayes,Chuck",C,2.3,TOT,19.0,16.1,.468,10.4,0.3,2014
30,4.9,0.9,-0.4,17.2,.000,16,179,12.5,hayesch01,"Hayes,Chuck",C,3.1,SAC,16.6,14.8,.470,10.4,0.1,2014
30,7.5,1.4,-0.7,23.2,.010,45,575,9.9,hayesch01,"Hayes,Chuck",C,2.1,TOR,19.7,16.5,.467,10.4,0.2,2014
23,24.1,1.1,1.0,14.0,.271,77,2800,2.5,haywago01,"Hayward,Gordon",SF,2.1,UTA,15.0,8.0,.520,23.1,2.1,2014
26,13.9,1.0,-1.7,12.9,.124,77,2461,1.4,hendege02,"Henderson,Gerald",SG,1.1,CHA,9.6,7.1,.507,22.1,0.2,2014
22,8.8,0.6,-3.6,10.5,.235,43,908,2.9,henryxa01,"Henry,Xavier",SF,2.4,LAL,11.9,6.7,.511,23.1,-0.4,2014
23,10.9,5.1,0.3,20.8,.002,70,1856,10.2,hensojo01,"Henson,John",PF,1.2,MIL,13.7,15.3,.543,20.3,1.1,2014
27,6.2,5.7,-0.2,15.0,.007,81,2409,9.9,hibbero01,"Hibbert,Roy",C,0.6,IND,14.5,12.5,.499,19.4,1.1,2014
25,8.4,2.0,-0.8,24.8,.012,69,1859,11.9,hicksjj01,"Hickson,J.J.",PF,1.2,DEN,14.1,18.3,.521,20.8,0.6,2014
31,16.3,2.5,0.2,17.3,.008,53,1560,4.7,hilarne01,"Hilario,Nene",PF,2.1,WAS,14.1,10.9,.530,24.0,0.9,2014
27,17.2,0.7,2.4,10.1,.422,76,2434,2.6,hillge01,"Hill,George",PG,1.6,IND,11.7,6.5,.563,14.8,2.7,2014
26,5.9,3.1,-0.7,24.3,.002,72,1500,13.8,hilljo01,"Hill,Jordan",PF,0.9,LAL,11.1,19.0,.579,19.7,0.5,2014
22,7.9,0.7,-2.3,15.2,.575,28,226,4.7,hillso01,"Hill,Solomon",SF,1.1,IND,23.2,10.2,.545,11.3,0.0,2014
33,22.6,1.0,-0.8,8.5,.391,73,2116,1.7,hinriki01,"Hinrich,Kirk",PG,2.0,CHI,15.1,5.2,.494,17.3,0.6,2014
23,38.9,0.9,0.7,11.8,.170,34,1143,2.8,holidjr01,"Holiday,Jrue",PG,2.6,NOP,17.9,7.2,.505,23.3,0.8,2014
29,2.4,4.9,-0.3,13.1,.000,61,482,7.4,holliry01,"Hollins,Ryan",PF,0.9,LAC,23.1,10.4,.730,11.5,0.2,2014
24,18.8,0.0,-17.2,0.0,.500,2,7,0.0,hopsosc01,"Hopson,Scotty",SG,7.4,CLE,0.0,0.0,.102,31.1,0.0,2014
27,15.2,3.6,2.8,21.4,.026,29,958,8.0,horfoal01,"Horford,Al",C,1.4,ATL,12.3,14.8,.588,24.7,1.1,2014
28,9.3,4.0,1.9,27.9,.009,71,2396,11.4,howardw01,"Howard,Dwight",C,1.2,HOU,17.5,20.1,.600,24.0,2.4,2014
24,5.0,0.2,-2.1,16.6,.503,53,655,5.7,hummero01,"Hummel,Robbie",SF,1.2,MIN,5.2,11.0,.492,12.6,0.0,2014
28,8.2,3.4,0.0,24.0,.004,69,1376,10.2,humphkr01,"Humphries,Kris",PF,1.2,BOS,10.9,16.9,.552,19.0,0.7,2014
24,5.2,6.7,1.9,19.6,.061,81,2666,10.0,ibakase01,"Ibaka,Serge",PF,0.7,OKC,10.3,15.0,.576,19.8,2.6,2014
30,18.2,0.7,3.0,12.6,.382,63,2040,2.9,iguodan01,"Iguodala,Andre",SF,2.3,GSW,16.2,7.8,.570,13.3,2.6,2014
26,8.4,0.4,-3.2,18.8,.226,55,1478,8.0,ilyaser01,"Ilyasova,Ersan",PF,1.6,MIL,8.7,13.3,.486,21.3,-0.5,2014
21,31.6,0.8,3.2,9.5,.278,71,2496,2.3,irvinky01,"Irving,Kyrie",PG,2.2,CLE,12.1,5.8,.533,28.2,3.3,2014
32,0.0,0.0,-24.7,21.5,.500,2,5,0.0,iveyro01,"Ivey,Royal",SG,0.0,OKC,0.0,11.3,.000,17.7,0.0,2014
30,22.7,0.8,-2.3,10.3,.265,80,2252,1.1,jackja01,"Jack,Jarrett",PG,1.3,CLE,14.8,5.6,.498,17.8,-0.2,2014
23,23.1,0.3,-0.4,12.8,.267,80,2277,2.2,jacksre01,"Jackson,Reggie",PG,1.9,OKC,14.5,7.8,.527,22.6,0.9,2014
35,6.2,0.7,-5.9,8.0,.538,9,107,2.2,jacksst02,"Jackson,Stephen",SF,2.8,LAC,17.8,5.2,.270,13.9,-0.1,2014
28,2.8,4.5,-3.7,21.2,.043,30,146,12.0,jamesbe01,"James,Bernard",C,1.1,DAL,26.4,16.6,.503,11.8,-0.1,2014
26,7.5,1.4,-5.5,23.8,.222,5,50,2.4,jamesda01,"James,Damion",SF,0.0,SAS,9.2,13.5,.304,9.8,0.0,2014
29,32.0,0.8,8.9,18.9,.226,77,2902,3.6,jamesle01,"James,LeBron",PF,2.2,MIA,14.4,11.5,.649,31.0,8.0,2014
38,34.1,0.0,-10.6,10.2,.238,11,77,0.0,jamesmi01,"James,Mike",PG,1.4,CHI,18.6,5.2,.251,16.1,-0.2,2014
37,4.1,0.9,-6.0,19.9,.446,22,248,4.2,jamisan01,"Jamison,Antawn",PF,1.8,LAC,6.4,12.3,.408,19.6,-0.2,2014
28,2.8,0.0,-5.2,18.7,.333,6,47,2.5,jeffeot01,"Jeffers,Othyus",SG,0.0,TOT,11.4,10.7,.580,8.3,0.0,2014
28,3.9,0.0,-2.6,15.9,.200,4,34,3.5,jeffeot01,"Jeffers,Othyus",SG,0.0,SAS,0.0,9.9,.595,7.8,0.0,2014
28,0.0,0.0,-12.0,25.8,1.000,2,13,0.0,jeffeot01,"Jeffers,Othyus",SG,0.0,MIN,34.7,12.6,.532,9.4,0.0,2014
29,12.8,2.4,1.8,28.3,.011,73,2553,6.9,jeffeal01,"Jefferson,Al",C,1.4,CHA,7.6,17.5,.532,29.3,2.5,2014
33,9.6,0.5,-1.4,10.8,.460,82,2213,0.9,jefferi01,"Jefferson,Richard",SF,1.3,UTA,11.5,5.7,.573,16.9,0.3,2014
22,10.4,0.5,-7.5,13.8,.429,13,158,2.2,jenkijo01,"Jenkins,John",SG,0.3,ATL,20.1,8.1,.457,15.8,-0.2,2014
24,34.4,0.2,-0.5,7.8,.403,80,2728,2.2,jennibr01,"Jennings,Brandon",PG,1.9,DET,14.4,4.9,.486,23.4,1.0,2014
26,7.8,0.6,-2.1,19.3,.356,64,741,7.2,jerebjo01,"Jerebko,Jonas",PF,1.4,DET,15.5,12.9,.577,16.0,0.0,2014
26,8.7,3.2,2.6,17.6,.108,77,2214,9.0,johnsam01,"Johnson,Amir",PF,1.3,TOR,15.4,13.3,.592,16.4,2.6,2014
23,6.0,0.4,-0.8,9.8,.593,40,789,4.3,johnsch04,"Johnson,Chris",SF,1.8,BOS,8.6,7.0,.537,14.3,0.2,2014
26,18.2,5.0,4.5,13.2,.282,52,956,7.4,johnsja01,"Johnson,James",SF,2.3,MEM,16.0,10.3,.552,20.0,1.6,2014
32,15.0,0.3,-0.2,10.3,.397,79,2575,2.2,johnsjo02,"Johnson,Joe",SG,1.0,BRK,9.8,6.3,.564,22.3,1.2,2014
24,7.7,0.4,-6.2,12.6,.416,45,392,2.7,johnsor01,"Johnson,Orlando",SG,0.8,TOT,10.8,7.9,.402,16.2,-0.4,2014
24,7.2,0.2,-5.5,13.8,.427,38,342,2.4,johnsor01,"Johnson,Orlando",SG,0.9,IND,11.7,8.4,.431,16.0,-0.3,2014
24,11.4,1.6,-10.4,4.6,.353,7,50,4.5,johnsor01,"Johnson,Orlando",SG,0.0,SAC,5.1,4.5,.240,17.4,-0.1,2014
26,8.2,2.5,0.2,13.3,.416,79,2240,3.3,johnswe01,"Johnson,Wesley",SF,1.9,LAL,11.6,8.3,.522,15.1,1.2,2014
24,8.5,0.0,-25.5,15.0,.429,3,15,0.0,johnsda03,"Johnson-Odom,Darius",SG,3.2,PHI,20.2,7.2,.000,27.9,-0.1,2014
33,5.8,1.5,0.0,10.8,.794,20,236,1.1,jonesja02,"Jones,James",SF,0.7,MIA,5.2,6.1,.666,15.6,0.1,2014
22,4.9,2.0,-2.5,12.1,.337,62,764,4.3,jonespe01,"Jones,Perry",PF,0.9,OKC,9.5,8.4,.541,12.8,-0.1,2014
29,3.4,1.8,-5.5,10.7,.000,11,85,10.6,jonesso01,"Jones,Solomon",PF,1.2,ORL,9.6,10.7,.373,11.1,-0.1,2014
22,7.0,3.5,2.2,18.5,.142,76,2078,9.2,joneste01,"Jones,Terrence",PF,1.3,HOU,8.2,14.1,.577,18.3,2.2,2014
25,3.7,5.4,4.1,29.3,.000,82,2870,13.3,jordade01,"Jordan,DeAndre",C,1.4,LAC,15.3,21.6,.630,12.4,4.4,2014
22,17.2,1.1,0.6,8.7,.143,68,936,4.0,josepco01,"Joseph,Cory",SG,1.9,SAS,12.3,6.4,.558,16.9,0.6,2014
31,14.1,3.9,-2.4,25.4,.009,39,736,7.8,kamanch01,"Kaman,Chris",C,0.7,LAL,16.4,16.6,.537,26.7,-0.1,2014
21,6.4,1.5,-3.9,20.9,.001,80,2138,11.6,kanteen01,"Kanter,Enes",C,0.7,UTA,13.3,16.1,.523,23.3,-1.0,2014
20,5.6,0.5,-7.5,11.8,.543,22,156,0.0,karasse01,"Karasev,Sergey",SF,1.0,CLE,21.8,5.8,.470,14.4,-0.2,2014
22,10.7,2.5,-0.2,14.4,.383,59,1312,3.4,kellyry01,"Kelly,Ryan",PF,1.2,LAL,9.8,8.9,.548,15.9,0.6,2014
20,5.4,2.1,-0.9,16.2,.025,62,1502,8.2,kiddgmi01,"Kidd-Gilchrist,Michael",SF,1.5,CHA,12.1,12.2,.516,15.2,0.4,2014
32,13.1,1.9,0.1,12.7,.031,45,857,7.7,kirilan01,"Kirilenko,Andrei",PF,2.5,BRK,20.3,10.2,.532,14.6,0.4,2014
22,26.6,0.6,-0.9,10.3,.310,72,2400,2.1,knighbr03,"Knight,Brandon",PG,1.5,MIL,13.2,6.1,.523,26.8,0.7,2014
32,13.3,0.8,2.2,12.4,.644,71,2408,1.1,korveky01,"Korver,Kyle",SG,1.5,ATL,13.6,6.8,.653,14.2,2.5,2014
24,4.7,4.4,-0.9,22.7,.000,80,1349,14.0,koufoko01,"Koufos,Kosta",C,1.3,MEM,11.8,18.4,.514,19.4,0.4,2014
26,2.5,1.3,-7.2,15.2,.000,20,59,17.2,kravtvi01,"Kravtsov,Viacheslav",C,0.0,PHO,24.5,16.2,.540,18.3,-0.1,2014
23,2.9,3.3,-5.2,12.8,.000,21,92,12.1,kuzmiog01,"Kuzmic,Ognjen",C,1.6,GSW,35.9,12.5,.420,13.3,-0.1,2014
22,9.3,0.1,-4.6,6.7,.563,53,695,1.3,lambdo01,"Lamb,Doron",SG,0.8,ORL,13.3,4.0,.543,13.3,-0.4,2014
21,11.8,1.4,-1.2,11.3,.406,78,1538,2.1,lambje01,"Lamb,Jeremy",SG,1.8,OKC,8.7,6.9,.522,20.1,0.3,2014
30,3.4,0.3,-4.9,20.6,.000,18,233,7.2,landrca01,"Landry,Carl",PF,0.7,SAC,11.8,13.8,.563,14.5,-0.2,2014
21,20.4,0.2,-4.7,7.3,.277,48,489,2.6,larkish01,"Larkin,Shane",PG,2.7,DAL,20.9,5.0,.446,17.4,-0.3,2014
26,38.2,0.3,1.7,8.5,.251,62,2222,1.9,lawsoty01,"Lawson,Ty",PG,2.2,DEN,16.9,5.2,.554,22.7,2.1,2014
21,9.5,0.0,-7.2,7.0,.471,11,33,0.0,ledori01,"Ledo,Ricky",SG,1.6,DAL,9.6,3.5,.506,28.6,0.0,2014
28,9.3,1.2,0.4,9.5,.316,79,1973,1.7,leeco01,"Lee,Courtney",SG,1.7,TOT,9.9,5.6,.574,17.0,1.2,2014
28,10.9,1.4,-1.2,9.5,.284,30,504,1.8,leeco01,"Lee,Courtney",SG,2.0,BOS,11.5,5.5,.573,19.2,0.1,2014
28,8.7,1.1,1.0,9.5,.329,49,1469,1.7,leeco01,"Lee,Courtney",SG,1.6,MEM,9.3,5.6,.574,16.3,1.1,2014
30,10.9,0.9,0.8,21.6,.001,69,2288,8.8,leeda02,"Lee,David",PF,1.0,GSW,12.0,15.3,.566,24.3,1.6,2014
20,1.6,3.8,-5.9,18.6,.000,42,362,12.1,lenal01,"Len,Alex",C,0.6,PHO,22.1,15.3,.469,14.3,-0.4,2014
22,10.4,1.9,5.8,18.9,.282,66,1923,4.6,leonaka01,"Leonard,Kawhi",SF,3.0,SAS,10.3,12.1,.602,18.3,3.8,2014
21,7.3,1.0,-3.3,25.5,.066,40,355,8.0,leoname01,"Leonard,Meyers",C,1.0,POR,13.0,16.8,.489,14.2,-0.1,2014
24,5.2,1.7,-1.6,22.4,.199,49,642,6.8,leuerjo01,"Leuer,Jon",PF,1.5,MEM,9.2,14.6,.566,21.1,0.1,2014
34,8.5,0.7,0.1,10.7,.568,60,971,3.2,lewisra02,"Lewis,Rashard",SF,2.9,MIA,12.3,7.1,.535,14.1,0.5,2014
25,0.0,0.0,24.8,0.0,.000,1,1,100.0,liggide01,"Liggins,DeAndre",SG,0.0,MIA,0.0,62.8,1.000,47.8,0.0,2014
23,25.1,0.5,2.7,9.2,.425,82,2937,1.3,lillada01,"Lillard,Damian",PG,1.1,POR,11.5,5.3,.568,25.0,3.5,2014
25,22.3,1.0,-0.3,7.8,.346,71,2054,2.0,linje01,"Lin,Jeremy",PG,1.7,HOU,18.4,5.1,.572,20.4,0.9,2014
28,20.1,1.3,0.6,10.8,.012,76,1974,4.1,livinsh01,"Livingston,Shaun",PG,2.5,BRK,15.5,7.5,.551,16.1,1.3,2014
25,6.1,4.8,1.1,14.1,.004,17,533,8.8,lopezbr01,"Lopez,Brook",C,0.9,BRK,9.1,11.5,.629,27.1,0.4,2014
25,4.2,3.7,3.0,15.3,.002,82,2603,13.6,lopezro01,"Lopez,Robin",C,0.5,POR,10.1,14.5,.605,14.0,3.3,2014
25,21.4,1.0,8.4,29.5,.355,77,2797,8.5,loveke01,"Love,Kevin",PF,1.0,MIN,10.3,18.7,.591,28.8,7.3,2014
27,34.7,0.4,5.9,11.5,.463,79,2862,3.6,lowryky01,"Lowry,Kyle",PG,2.2,TOR,13.4,7.5,.567,22.9,5.7,2014
31,11.1,0.0,-7.0,5.4,.442,42,591,2.3,lucasjo02,"Lucas III,John",PG,1.2,UTA,10.0,3.8,.403,17.0,-0.7,2014
23,28.8,0.1,-2.4,10.7,.367,73,1490,1.6,macksh01,"Mack,Shelvin",PG,1.7,ATL,14.3,6.2,.510,19.0,-0.1,2014
27,2.9,4.4,0.3,12.9,.005,77,1248,10.1,mahinia01,"Mahinmi,Ian",C,1.7,IND,18.7,11.6,.538,11.4,0.7,2014
35,7.6,1.3,1.1,17.4,.229,76,2409,6.4,mariosh01,"Marion,Shawn",SF,1.9,DAL,11.4,11.9,.537,15.7,1.9,2014
22,44.3,0.2,-4.5,9.6,.425,54,1564,1.0,marshke01,"Marshall,Kendall",PG,1.5,LAL,25.6,5.3,.494,16.3,-1.0,2014
29,5.9,0.6,-2.8,12.8,.572,59,870,1.7,martica01,"Martin,Cartier",SF,1.6,TOT,10.4,7.3,.562,17.1,-0.2,2014
29,5.9,0.7,-2.9,13.0,.570,53,822,1.7,martica01,"Martin,Cartier",SF,1.6,ATL,10.4,7.4,.555,17.5,-0.2,2014
29,6.8,0.0,-0.4,9.3,.625,6,48,2.4,martica01,"Martin,Cartier",SF,1.1,CHI,9.3,5.9,.768,10.3,0.0,2014
36,11.9,3.8,1.1,18.7,.008,32,633,6.5,martike01,"Martin,Kenyon",PF,2.1,NYK,16.5,12.5,.521,11.6,0.5,2014
30,9.2,0.2,-0.6,8.7,.290,68,2177,1.7,martike02,"Martin,Kevin",SG,1.5,MIN,8.3,5.1,.553,25.0,0.8,2014
33,10.5,0.3,-3.4,9.8,.716,25,260,0.5,masonro01,"Mason,Roger",SG,1.2,MIA,11.4,5.3,.528,14.5,-0.1,2014
27,10.9,0.4,2.4,9.1,.506,82,2780,2.0,matthwe02,"Matthews,Wesley",SG,1.4,POR,8.8,5.6,.588,19.6,3.1,2014
30,2.8,3.2,-5.0,13.5,.000,34,488,6.5,maxieja01,"Maxiell,Jason",PF,0.8,ORL,10.6,10.0,.459,12.4,-0.4,2014
26,23.0,0.7,-7.6,10.6,.366,31,327,3.1,maynoer01,"Maynor,Eric",PG,1.4,TOT,21.5,6.7,.387,18.2,-0.5,2014
26,26.8,0.4,-7.5,9.3,.347,23,215,3.7,maynoer01,"Maynor,Eric",PG,1.2,WAS,18.8,6.5,.355,19.0,-0.3,2014
26,15.7,1.4,-7.8,13.0,.414,8,112,1.9,maynoer01,"Maynor,Eric",PG,1.7,PHI,27.0,7.2,.461,16.8,-0.2,2014
26,14.6,0.8,-4.2,8.8,.413,52,1346,2.0,mayooj01,"Mayo,O.J.",SG,1.1,MIL,13.9,5.3,.516,23.0,-0.7,2014
27,5.1,1.1,-2.4,10.1,.088,64,1003,6.0,mbahalu01,"Mbah a Moute,Luc",PF-SF,1.5,TOT,15.2,8.0,.503,11.2,-0.1,2014
27,11.1,2.1,1.1,10.5,.094,9,196,5.1,mbahalu01,"Mbah a Moute,Luc",SF,2.3,SAC,9.6,7.8,.530,9.4,0.2,2014
27,3.6,0.8,-3.3,10.0,.087,55,807,6.2,mbahalu01,"Mbah a Moute,Luc",PF,1.3,MIN,16.3,8.0,.498,11.6,-0.3,2014
22,21.0,0.8,-4.1,7.8,.197,45,897,2.2,mccalra01,"McCallum,Ray",PG,1.2,SAC,10.9,5.0,.439,17.6,-0.5,2014
22,8.7,0.3,-4.1,9.2,.449,38,476,1.6,mccolcj01,"McCollum,CJ",SG,1.5,POR,15.4,5.4,.521,20.9,-0.3,2014
26,4.4,6.5,-5.9,9.6,.000,5,79,13.6,mcgeeja01,"McGee,JaVale",C,0.6,DEN,17.2,11.6,.455,25.0,-0.1,2014
20,5.8,0.7,-3.2,9.5,.437,82,2187,2.7,mclembe01,"McLemore,Ben",SG,1.0,SAC,11.5,6.1,.485,16.9,-0.6,2014
26,21.9,1.5,2.9,13.8,.514,78,2360,4.0,mcrobjo01,"McRoberts,Josh",PF,1.3,CHA,12.1,8.9,.548,13.4,2.9,2014
26,8.5,0.1,0.7,6.9,.453,77,2556,1.3,meeksjo01,"Meeks,Jodie",SG,2.1,LAL,9.9,4.1,.601,19.1,1.8,2014
25,30.1,0.3,-9.2,8.6,.233,31,292,2.0,mekelga01,"Mekel,Gal",PG,0.7,DAL,25.4,5.3,.400,19.0,-0.5,2014
22,11.7,0.7,-1.5,12.0,.340,82,2460,2.7,middlkh01,"Middleton,Khris",SF,1.8,MIL,11.9,7.2,.541,19.1,0.3,2014
26,9.1,1.3,0.7,9.9,.516,51,984,2.0,milescj01,"Miles,C.J.",SG,2.4,CLE,9.1,5.9,.569,22.0,0.7,2014
37,29.2,0.7,-1.8,11.7,.091,58,982,3.1,millean02,"Miller,Andre",SG,1.7,TOT,18.7,7.4,.534,14.5,0.1,2014
