age,fg2,fg2_pct,fg2a,fg3,fg3_pct,fg3a,ft,fta,g,mp,playerID,playerName,teamid,tov,year
27,51,.440,116,17,.304,56,23,30,59,838,fraziti01,"Frazier,Tim",WAS,57,2018
34,65,.670,97,39,.339,115,17,19,53,695,fryech01,"Frye,Channing",TOT,21,2018
34,54,.684,79,30,.333,90,14,15,44,545,fryech01,"Frye,Channing",CLE,17,2018
34,11,.611,18,9,.360,25,3,4,9,150,fryech01,"Frye,Channing",LAL,4,2018
19,45,.409,110,0,.000,1,10,21,14,253,fultzma01,"Fultz,Markelle",PHI,17,2018
29,66,.455,145,36,.324,111,81,87,21,671,gallida01,"Gallinari,Danilo",LAC,26,2018
26,51,.418,122,75,.344,218,33,41,58,863,gallola01,"Galloway,Langston",DET,18,2018
33,325,.456,713,109,.341,320,281,337,73,2408,gasolma01,"Gasol,Marc",MEM,194,2018
37,244,.481,507,43,.358,120,158,209,77,1812,gasolpa01,"Gasol,Pau",SAS,108,2018
31,216,.516,419,37,.314,118,112,145,57,1231,gayru01,"Gay,Rudy",SAS,78,2018
27,332,.454,731,244,.401,609,338,411,79,2891,georgpa01,"George,Paul",OKC,212,2018
23,17,.515,33,4,.267,15,13,21,42,224,georgma01,"Georges-Hunt,Marcus",MIN,3,2018
30,8,.727,11,6,.500,12,0,0,4,40,gibsojo01,"Gibson,Jonathan",BOS,3,2018
32,418,.595,702,7,.200,35,142,185,82,2726,gibsota01,"Gibson,Taj",MIN,89,2018
40,137,.506,271,64,.333,192,110,131,65,1299,ginobma01,"Ginobili,Manu",SAS,105,2018
25,276,.622,444,0,,0,204,299,56,1816,goberru01,"Gobert,Rudy",UTA,107,2018
22,260,.497,523,115,.336,342,157,225,58,1909,gordoaa01,"Gordon,Aaron",ORL,107,2018
29,197,.544,362,218,.359,608,195,241,69,2154,gordoer01,"Gordon,Eric",HOU,130,2018
33,290,.518,560,0,,0,110,163,82,2075,gortama01,"Gortat,Marcin",WAS,99,2018
24,56,.452,124,40,.412,97,41,59,63,1050,grahatr01,"Graham,Treveon",CHO,27,2018
23,212,.613,346,32,.291,110,162,240,81,1647,grantje01,"Grant,Jerami",OKC,54,2018
25,148,.468,316,61,.326,187,140,188,74,1686,grantje02,"Grant,Jerian",CHI,89,2018
24,8,.286,28,3,.231,13,7,11,5,86,grayjo01,"Gray,Josh",PHO,7,2018
30,101,.419,241,116,.363,320,50,65,70,1791,greenda02,"Green,Danny",SAS,74,2018
27,204,.562,363,77,.301,256,134,173,70,2287,greendr01,"Green,Draymond",GSW,202,2018
32,58,.504,115,110,.369,298,51,60,41,929,greenge01,"Green,Gerald",HOU,31,2018
27,180,.499,361,43,.339,127,80,111,55,1542,greenja01,"Green,JaMychal",MEM,76,2018
31,242,.540,448,53,.312,170,203,234,78,1828,greenje02,"Green,Jeff",CLE,75,2018
28,325,.482,674,111,.345,322,259,330,58,1970,griffbl01,"Griffin,Blake",TOT,165,2018
28,191,.488,391,64,.342,187,172,219,33,1139,griffbl01,"Griffin,Blake",LAC,99,2018
28,134,.473,283,47,.348,135,87,111,25,831,griffbl01,"Griffin,Blake",DET,66,2018
22,3,.500,6,2,.400,5,0,0,6,28,hamilda02,"Hamilton,Daniel",OKC,2,2018
25,230,.516,446,130,.317,410,146,179,57,1885,hardati02,"Hardaway,Tim",NYK,92,2018
28,386,.531,727,265,.367,722,624,727,72,2551,hardeja01,"Harden,James",HOU,315,2018
24,98,.547,179,49,.415,118,42,59,59,1264,harklma01,"Harkless,Maurice",POR,40,2018
24,347,.641,541,1,.143,7,139,222,76,1293,harremo01,"Harrell,Montrezl",LAC,68,2018
34,108,.476,227,79,.348,227,142,170,71,1340,harride01,"Harris,Devin",TOT,76,2018
34,74,.465,159,44,.352,125,93,112,44,807,harride01,"Harris,Devin",DAL,49,2018
34,34,.500,68,35,.343,102,49,58,27,533,harride01,"Harris,Devin",DEN,27,2018
23,284,.553,514,156,.396,394,134,162,67,2304,harriga01,"Harris,Gary",DEN,119,2018
26,155,.589,263,150,.419,358,86,104,78,1975,harrijo01,"Harris,Joe",BRK,91,2018
25,379,.488,776,183,.411,445,179,216,80,2668,harrito02,"Harris,Tobias",TOT,105,2018
25,207,.478,433,113,.409,276,115,136,48,1563,harrito02,"Harris,Tobias",DET,51,2018
25,172,.501,343,70,.414,169,64,80,32,1105,harrito02,"Harris,Tobias",LAC,54,2018
23,10,.385,26,9,.209,43,13,17,9,233,harriaa01,"Harrison,Aaron",DAL,3,2018
23,134,.467,287,47,.331,142,124,159,56,1326,harrian01,"Harrison,Andrew",MEM,81,2018
24,53,.541,98,6,.231,26,28,38,23,384,harrish01,"Harrison,Shaquille",PHO,22,2018
22,98,.551,178,78,.396,197,66,94,63,1461,hartjo01,"Hart,Josh",LAL,47,2018
37,2,.286,7,1,.125,8,1,2,14,72,hasleud01,"Haslem,Udonis",MIA,2,2018
23,7,.412,17,4,.250,16,1,3,9,122,hayesni01,"Hayes,Nigel",TOT,2,2018
23,1,1.000,1,0,.000,2,1,1,2,11,hayesni01,"Hayes,Nigel",LAL,0,2018
23,0,,0,2,1.000,2,0,0,2,6,hayesni01,"Hayes,Nigel",TOR,1,2018
23,6,.375,16,2,.167,12,0,2,5,105,hayesni01,"Hayes,Nigel",SAC,1,2018
27,1,1.000,1,0,.000,1,0,0,1,5,haywago01,"Hayward,Gordon",BOS,0,2018
26,0,,0,1,.500,2,0,0,3,7,hearnre01,"Hearn,Reggie",DET,0,2018
25,22,.431,51,19,.328,58,6,10,20,378,henrymy01,"Henry,Myke",MEM,19,2018
27,286,.578,495,1,.143,7,90,158,76,1970,hensojo01,"Henson,John",MIL,84,2018
22,15,.600,25,14,.280,50,10,12,25,277,hernaju01,"Hernangomez,Juan",DEN,9,2018
23,86,.566,152,5,.417,12,59,90,48,495,hernawi01,"Hernangomez,Willy",TOT,35,2018
23,48,.632,76,1,.200,5,12,28,26,233,hernawi01,"Hernangomez,Willy",NYK,26,2018
23,38,.500,76,4,.571,7,47,62,22,262,hernawi01,"Hernangomez,Willy",CHO,9,2018
22,183,.523,350,90,.337,267,86,105,75,1657,hezonma01,"Hezonja,Mario",ORL,86,2018
23,31,.492,63,2,.222,9,12,18,18,240,hicksis01,"Hicks,Isaiah",NYK,16,2018
25,240,.457,525,176,.431,408,71,81,80,2024,hieldbu01,"Hield,Buddy",SAC,124,2018
35,136,.574,237,0,.000,2,68,107,52,758,hilarne01,"Hilario,Nene",HOU,38,2018
31,151,.490,308,85,.415,205,110,140,67,1812,hillge01,"Hill,George",TOT,88,2018
31,95,.480,198,58,.453,128,77,99,43,1143,hillge01,"Hill,George",SAC,60,2018
31,56,.509,110,27,.351,77,33,41,24,669,hillge01,"Hill,George",CLE,28,2018
26,7,.350,20,4,.190,21,3,6,12,187,hillso01,"Hill,Solomon",NOP,9,2018
24,5,.385,13,0,.000,6,6,7,14,95,hillida01,"Hilliard,Darrun",SAS,4,2018
27,495,.557,888,120,.337,356,187,238,81,2927,holidjr01,"Holiday,Jrue",NOP,213,2018
28,129,.387,333,161,.359,449,135,164,72,2265,holidju01,"Holiday,Justin",CHI,93,2018
29,6,.261,23,11,.306,36,9,13,24,174,hollajo02,"Holland,John",CLE,8,2018
23,329,.491,670,13,.241,54,249,316,68,1920,holliro01,"Hollis-Jefferson,Rondae",BRK,121,2018
24,131,.624,210,4,.129,31,37,56,48,746,holmeri01,"Holmes,Richaun",PHI,25,2018
25,195,.467,418,127,.381,333,111,129,60,1616,hoodro01,"Hood,Rodney",TOT,70,2018
25,132,.455,290,102,.389,262,85,97,39,1084,hoodro01,"Hood,Rodney",UTA,63,2018
25,63,.492,128,25,.352,71,26,32,21,532,hoodro01,"Hood,Rodney",CLE,7,2018
28,0,.000,1,0,,0,1,2,1,8,hopsosc01,"Hopson,Scotty",DAL,1,2018
31,271,.514,527,97,.429,226,94,120,72,2277,horfoal01,"Horford,Al",BOS,132,2018
24,41,.577,71,15,.259,58,25,31,23,403,houseda01,"House,Danuel",PHO,11,2018
32,505,.559,904,1,.143,7,334,582,81,2463,howardw01,"Howard,Dwight",CHO,208,2018
26,27,.403,67,33,.287,115,6,20,69,982,huestjo01,"Huestis,Josh",OKC,26,2018
24,4,.667,6,3,.214,14,2,2,5,45,hunterj01,"Hunter,R.J.",HOU,2,2018
23,3,.600,5,0,,0,0,0,4,7,huntevi01,"Hunter,Vince",MEM,1,2018
28,272,.559,487,107,.360,297,94,118,76,2093,ibakase01,"Ibaka,Serge",TOR,90,2018
34,115,.567,203,33,.282,117,55,87,64,1622,iguodan01,"Iguodala,Andre",GSW,67,2018
30,186,.517,360,91,.360,253,105,135,69,1729,ilyaser01,"Ilyasova,Ersan",TOT,72,2018
30,123,.532,231,61,.359,170,72,90,46,1175,ilyaser01,"Ilyasova,Ersan",ATL,43,2018
30,63,.488,129,30,.361,83,33,45,23,554,ilyaser01,"Ilyasova,Ersan",PHI,29,2018
30,131,.516,254,204,.440,464,66,83,82,2578,inglejo01,"Ingles,Joe",UTA,159,2018
32,3,.375,8,5,.556,9,3,3,2,64,ingraan01,"Ingram,Andre",LAL,3,2018
20,317,.483,656,41,.390,105,192,282,59,1975,ingrabr01,"Ingram,Brandon",LAL,149,2018
25,368,.541,680,166,.408,407,232,261,60,1931,irvinky01,"Irving,Kyrie",BOS,140,2018
20,39,.394,99,16,.348,46,19,25,27,536,isaacjo01,"Isaac,Jonathan",ORL,27,2018
23,84,.488,172,9,.196,46,34,47,62,1020,iwundwe01,"Iwundu,Wesley",ORL,30,2018
34,164,.459,357,25,.291,86,63,75,62,1548,jackja01,"Jack,Jarrett",NYK,115,2018
31,2,.400,5,1,.250,4,1,2,1,35,jacksaa01,"Jackson,Aaron",HOU,1,2018
23,6,.545,11,1,.143,7,1,2,15,80,jacksde01,"Jackson,Demetrius",TOT,10,2018
23,4,.500,8,0,.000,6,0,0,12,63,jacksde01,"Jackson,Demetrius",HOU,9,2018
23,2,.667,3,1,1.000,1,1,2,3,17,jacksde01,"Jackson,Demetrius",PHI,1,2018
20,332,.464,715,57,.263,217,177,279,77,1959,jacksjo02,"Jackson,Josh",PHO,146,2018
22,128,.547,234,57,.308,185,26,36,68,1506,jacksju01,"Jackson,Justin",SAC,40,2018
27,194,.475,408,52,.308,169,112,134,45,1201,jacksre01,"Jackson,Reggie",DET,99,2018
33,708,.603,1174,149,.367,406,388,531,82,3026,jamesle01,"James,LeBron",CLE,347,2018
27,97,.435,223,26,.265,98,64,84,36,687,jamesmi02,"James,Mike",TOT,49,2018
27,95,.442,215,26,.268,97,64,84,32,669,jamesmi02,"James,Mike",PHO,48,2018
27,2,.250,8,0,.000,1,0,0,4,18,jamesmi02,"James,Mike",NOP,1,2018
33,111,.541,205,0,.000,3,30,36,36,484,jeffeal01,"Jefferson,Al",IND,21,2018
37,10,.500,20,2,.286,7,4,7,20,163,jefferi01,"Jefferson,Richard",DEN,5,2018
28,18,.462,39,9,.273,33,10,10,14,205,jennibr01,"Jennings,Brandon",MIL,18,2018
30,94,.511,184,65,.414,157,46,57,74,1134,jerebjo01,"Jerebko,Jonas",UTA,27,2018
30,130,.570,228,10,.313,32,52,85,74,1171,johnsam01,"Johnson,Amir",PHI,55,2018
23,20,.488,41,0,.000,1,3,5,18,98,johnsbr02,"Johnson,Brice",TOT,5,2018
23,7,.700,10,0,.000,1,2,2,9,38,johnsbr02,"Johnson,Brice",LAC,4,2018
23,13,.419,31,0,,0,1,3,9,60,johnsbr02,"Johnson,Brice",MEM,1,2018
22,22,.564,39,0,,0,11,20,31,161,johnsda04,"Johnson,Dakari",OKC,3,2018
30,252,.587,429,57,.308,185,113,162,73,1943,johnsja01,"Johnson,James",MIA,141,2018
36,106,.493,215,40,.276,145,40,45,55,1205,johnsjo02,"Johnson,Joe",TOT,49,2018
36,72,.507,142,23,.274,84,20,24,32,700,johnsjo02,"Johnson,Joe",UTA,31,2018
36,34,.466,73,17,.279,61,20,21,23,505,johnsjo02,"Johnson,Joe",HOU,18,2018
28,5,.556,9,4,.333,12,0,0,4,75,johnsom01,"Johnson,Omari",MEM,3,2018
21,143,.439,326,67,.286,234,112,145,69,1894,johnsst04,"Johnson,Stanley",DET,77,2018
25,190,.491,387,119,.367,324,106,129,72,2052,johnsty01,"Johnson,Tyler",MIA,81,2018
30,90,.471,191,60,.339,177,43,58,74,1486,johnswe01,"Johnson,Wesley",LAC,55,2018
22,393,.538,730,111,.396,280,266,313,75,2443,jokicni01,"Jokic,Nikola",DEN,210,2018
22,11,.500,22,0,,0,3,5,15,89,jonesda03,"Jones,Damian",GSW,4,2018
20,18,.514,35,3,.167,18,16,24,20,245,jonesde02,"Jones,Derrick",TOT,7,2018
20,2,1.000,2,0,.000,2,5,6,6,33,jonesde02,"Jones,Derrick",PHO,1,2018
20,16,.485,33,3,.188,16,11,18,14,212,jonesde02,"Jones,Derrick",MIA,6,2018
24,16,.381,42,10,.385,26,12,19,16,181,jonesja04,"Jones,Jalen",TOT,7,2018
24,0,.000,3,1,1.000,1,2,2,4,19,jonesja04,"Jones,Jalen",NOP,0,2018
24,16,.410,39,9,.360,25,10,17,12,162,jonesja04,"Jones,Jalen",DAL,7,2018
21,105,.528,199,45,.349,129,71,81,82,1467,jonesty01,"Jones,Tyus",MIN,59,2018
29,373,.645,578,0,,0,181,312,77,2424,jordade01,"Jordan,DeAndre",LAC,137,2018
26,189,.457,414,67,.353,190,70,94,82,2210,josepco01,"Joseph,Cory",IND,87,2018
24,203,.459,442,104,.380,274,155,194,79,1835,kaminfr01,"Kaminsky,Frank",CHO,66,2018
25,422,.594,711,0,.000,2,156,184,71,1830,kanteen01,"Kanter,Enes",NYK,122,2018
21,125,.463,270,81,.415,195,65,76,73,1463,kennalu01,"Kennard,Luke",DET,69,2018
24,282,.505,558,0,.000,2,117,171,74,1850,kiddgmi01,"Kidd-Gilchrist,Michael",CHO,53,2018
28,64,.427,150,46,.319,144,64,72,52,640,kilpase01,"Kilpatrick,Sean",TOT,38,2018
28,14,.318,44,11,.256,43,18,19,16,183,kilpase01,"Kilpatrick,Sean",BRK,16,2018
28,18,.500,36,13,.283,46,18,19,23,205,kilpase01,"Kilpatrick,Sean",MIL,9,2018
28,4,.364,11,3,.429,7,2,2,4,38,kilpase01,"Kilpatrick,Sean",LAC,1,2018
28,28,.475,59,19,.396,48,26,32,9,214,kilpase01,"Kilpatrick,Sean",CHI,12,2018
26,111,.613,181,40,.313,128,44,59,72,1206,klebima01,"Kleber,Maxi",DAL,30,2018
20,3,.273,11,5,.294,17,2,4,14,80,korkmfu01,"Korkmaz,Furkan",PHI,2,2018
22,21,.457,46,28,.354,79,8,11,20,326,kornelu01,"Kornet,Luke",NYK,12,2018
36,58,.537,108,164,.436,376,64,72,73,1574,korveky01,"Korver,Kyle",CLE,55,2018
28,222,.571,389,0,,0,33,74,71,1391,koufoko01,"Koufos,Kosta",SAC,49,2018
22,309,.511,605,159,.366,434,147,208,77,2401,kuzmaky01,"Kuzma,Kyle",LAL,140,2018
28,0,.000,2,0,,0,0,0,1,2,kuzmimi01,"Kuzminskas,Mindaugas",NYK,0,2018
21,187,.459,407,18,.353,51,95,118,60,1240,labissk01,"Labissiere,Skal",SAC,73,2018
25,286,.495,578,94,.370,254,179,208,80,1967,lambje01,"Lamb,Jeremy",CHO,93,2018
25,53,.398,133,31,.360,86,32,37,54,775,larkish01,"Larkin,Shane",BOS,33,2018
26,98,.530,185,0,.000,5,30,47,55,534,lauvejo01,"Lauvergne,Joffrey",SAS,33,2018
22,94,.405,232,42,.341,123,87,107,24,656,lavinza01,"LaVine,Zach",CHI,43,2018
23,10,.370,27,4,.200,20,2,3,35,160,laymaja01,"Layman,Jake",POR,5,2018
20,46,.489,94,18,.429,42,10,16,53,459,leaftj01,"Leaf,T.J.",IND,10,2018
32,230,.482,477,113,.406,278,114,124,76,2310,leeco01,"Lee,Courtney",NYK,84,2018
25,47,.511,92,15,.250,60,22,29,15,404,leeda03,"Lee,Damion",ATL,14,2018
25,6,.400,15,1,1.000,1,2,3,5,35,lemonwa01,"Lemon, Jr.,Walt",NOP,4,2018
24,213,.568,375,1,.333,3,158,231,69,1395,lenal01,"Len,Alex",PHO,78,2018
26,41,.539,76,11,.314,35,31,38,9,210,leonaka01,"Leonard,Kawhi",SAS,16,2018
25,35,.673,52,11,.423,26,9,11,33,254,leoname01,"Leonard,Meyers",POR,10,2018
28,15,.455,33,0,.000,3,13,15,8,136,leuerjo01,"Leuer,Jon",DET,7,2018
23,235,.480,490,85,.347,245,133,187,71,1864,leverca01,"LeVert,Caris",BRK,153,2018
29,21,.396,53,19,.358,53,2,5,58,724,liggide01,"Liggins,DeAndre",TOT,20,2018
29,11,.379,29,11,.306,36,2,5,31,480,liggide01,"Liggins,DeAndre",MIL,13,2018
29,10,.417,24,8,.471,17,0,0,27,244,liggide01,"Liggins,DeAndre",NOP,7,2018
27,394,.501,786,227,.361,629,493,538,73,2670,lillada01,"Lillard,Damian",POR,206,2018
29,4,.400,10,1,.500,2,7,7,1,25,linje01,"Lin,Jeremy",BRK,3,2018
32,172,.509,338,0,.000,5,50,61,71,1129,livinsh01,"Livingston,Shaun",GSW,58,2018
21,111,.590,188,1,.200,5,42,77,66,910,looneke01,"Looney,Kevon",GSW,31,2018
29,257,.549,468,112,.345,325,111,158,74,1735,lopezbr01,"Lopez,Brook",LAL,98,2018
29,338,.536,631,4,.286,14,68,90,64,1690,lopezro01,"Lopez,Robin",CHI,107,2018
29,197,.494,399,137,.415,330,234,266,59,1651,loveke01,"Love,Kevin",CLE,90,2018
31,165,.474,348,238,.399,596,223,261,78,2510,lowryky01,"Lowry,Kyle",TOR,183,2018
22,47,.431,109,53,.335,158,46,58,52,807,luwawti01,"Luwawu-Cabarrot,Timothe",PHI,38,2018
21,0,,0,0,,0,0,0,1,2,lydonty01,"Lydon,Tyler",DEN,0,2018
22,187,.563,332,83,.381,218,101,143,73,1391,lylestr01,"Lyles,Trey",DEN,61,2018
27,130,.473,275,48,.345,139,69,97,69,1365,macksh01,"Mack,Shelvin",ORL,89,2018
28,7,.292,24,8,.364,22,8,8,18,216,magetjo01,"Magette,Josh",ATL,9,2018
31,138,.561,246,0,.000,2,90,128,77,1145,mahinia01,"Mahinmi,Ian",WAS,100,2018
20,99,.467,212,31,.298,104,65,93,74,1238,makerth01,"Maker,Thon",MIL,44,2018
29,79,.534,148,0,,0,77,97,39,337,marjabo01,"Marjanovic,Boban",TOT,36,2018
29,41,.519,79,0,,0,36,45,19,171,marjabo01,"Marjanovic,Boban",DET,22,2018
29,38,.551,69,0,,0,41,52,20,166,marjabo01,"Marjanovic,Boban",LAC,14,2018
20,229,.497,461,145,.362,401,140,166,68,2020,markkla01,"Markkanen,Lauri",CHI,83,2018
23,187,.470,398,34,.347,98,89,116,73,1661,martija01,"Martin,Jarell",MEM,86,2018
23,113,.384,294,31,.360,86,94,115,52,984,masonfr01,"Mason,Frank",SAC,65,2018
25,4,.571,7,0,,0,0,1,4,20,mathima01,"Mathiang,Mangok",CHO,0,2018
31,130,.441,295,153,.381,402,83,101,63,2131,matthwe02,"Matthews,Wesley",DAL,83,2018
31,103,.599,172,63,.364,173,65,95,61,1564,mbahalu01,"Mbah a Moute,Luc",HOU,68,2018
25,0,,0,2,.286,7,2,2,3,18,mcadoja01,"McAdoo,James Michael",PHI,1,2018
22,73,.503,145,19,.238,80,26,34,57,961,mccawpa01,"McCaw,Patrick",GSW,41,2018
26,478,.465,1029,189,.397,476,209,250,81,2923,mccolcj01,"McCollum,CJ",POR,151,2018
25,183,.510,359,27,.435,62,31,39,76,1706,mccontj01,"McConnell,T.J.",PHI,112,2018
24,0,.000,1,0,.000,1,0,0,4,8,mccreer01,"McCree,Erik",UTA,1,2018
22,17,.500,34,1,.125,8,9,14,19,90,mcculch01,"McCullough,Chris",WAS,2,2018
26,145,.497,292,92,.426,216,64,81,81,1768,mcderdo01,"McDermott,Doug",TOT,56,2018
26,98,.513,191,53,.387,137,40,53,55,1172,mcderdo01,"McDermott,Doug",NYK,34,2018
26,47,.465,101,39,.494,79,24,28,26,596,mcderdo01,"McDermott,Doug",DAL,22,2018
30,136,.638,213,0,.000,6,38,52,65,615,mcgeeja01,"McGee,JaVale",GSW,27,2018
26,21,.553,38,15,.429,35,4,8,18,299,mcgruro01,"McGruder,Rodney",MIA,4,2018
27,0,,0,0,,0,0,0,1,1,mckintr01,"McKinney-Jones,Trey",IND,0,2018
25,5,.833,6,3,.333,9,2,3,14,53,mckinal01,"McKinnie,Alfonzo",TOR,3,2018
24,102,.477,214,55,.346,159,53,64,56,1091,mclembe01,"McLemore,Ben",MEM,61,2018
30,0,,0,0,.000,1,0,0,2,6,mcrobjo01,"McRoberts,Josh",DAL,0,2018
30,85,.464,183,72,.343,210,101,117,77,1119,meeksjo01,"Meeks,Jodie",WAS,37,2018
31,88,.657,134,0,.000,3,38,66,61,729,mejrisa01,"Mejri,Salah",DAL,39,2018
23,37,.561,66,2,.125,16,13,19,23,284,mickejo01,"Mickey,Jordan",MIA,18,2018
26,447,.517,865,146,.359,407,320,362,82,2982,middlkh01,"Middleton,Khris",MIL,191,2018
30,63,.434,145,164,.361,454,81,97,70,1337,milescj01,"Miles,C.J.",TOR,39,2018
27,69,.535,129,147,.411,358,58,67,82,1944,milleda01,"Miller,Darius",NOP,58,2018
24,5,.714,7,8,.381,21,4,4,15,126,millema01,"Miller,Malcolm",TOR,5,2018
29,126,.470,268,154,.372,414,105,118,82,2107,millspa02,"Mills,Patty",SAS,106,2018
32,163,.506,322,39,.345,113,112,161,38,1143,millspa01,"Millsap,Paul",DEN,73,2018
26,171,.525,326,135,.377,358,112,137,55,1494,mirotni01,"Mirotic,Nikola",TOT,62,2018
26,74,.525,141,69,.429,161,65,79,25,622,mirotni01,"Mirotic,Nikola",CHI,31,2018
26,97,.524,185,66,.335,197,47,58,30,872,mirotni01,"Mirotic,Nikola",NOP,31,2018
21,408,.502,812,187,.340,550,239,297,79,2638,mitchdo01,"Mitchell,Donovan",UTA,215,2018
24,0,,0,1,1.000,1,0,0,1,1,mitrona01,"Mitrou-Long,Naz",UTA,0,2018
19,70,.385,182,83,.342,243,32,38,63,854,monkma01,"Monk,Malik",CHO,49,2018
27,218,.565,386,0,,0,88,119,51,1040,monrogr01,"Monroe,Greg",TOT,94,2018
27,16,.485,33,0,,0,2,4,5,79,monrogr01,"Monroe,Greg",MIL,6,2018
27,97,.626,155,0,,0,31,46,20,465,monrogr01,"Monroe,Greg",PHO,40,2018
27,105,.530,198,0,,0,55,69,26,496,monrogr01,"Monroe,Greg",BOS,48,2018
24,0,.000,1,0,,0,0,0,2,8,montelu01,"Montero,Luis",DET,2,2018
22,0,,0,0,,0,0,0,2,9,moorebe01,"Moore,Ben",IND,0,2018
28,295,.556,531,128,.425,301,48,68,82,2586,mooreet01,"Moore,E'Twaun",NOP,102,2018
26,66,.541,122,0,,0,11,29,67,805,moreler01,"Moreland,Eric",DET,42,2018
22,11,.500,22,2,.200,10,0,0,6,98,morrija01,"Morris,Jaylen",ATL,6,2018
28,176,.467,377,86,.368,234,124,154,54,1447,morrima03,"Morris,Marcus",BOS,65,2018
28,254,.529,480,76,.367,207,105,128,73,1968,morrima02,"Morris,Markieff",WAS,127,2018
22,4,.800,5,0,.000,1,2,2,3,25,morrimo01,"Morris,Monte",DEN,1,2018
22,39,.565,69,1,.167,6,15,28,11,176,motlejo01,"Motley,Johnathan",DAL,9,2018
31,48,.640,75,4,.222,18,23,30,31,359,mozgoti01,"Mozgov,Timofey",BRK,33,2018
21,157,.415,378,47,.318,148,98,129,64,1245,mudiaem01,"Mudiay,Emmanuel",TOT,113,2018
21,91,.414,220,38,.373,102,63,78,42,752,mudiaem01,"Mudiay,Emmanuel",DEN,72,2018
21,66,.418,158,9,.196,46,35,51,22,493,mudiaem01,"Mudiay,Emmanuel",NYK,41,2018
25,77,.478,161,7,.259,27,39,50,43,418,muhamsh01,"Muhammad,Shabazz",TOT,6,2018
25,43,.422,102,4,.211,19,22,31,32,301,muhamsh01,"Muhammad,Shabazz",MIN,5,2018
25,34,.576,59,3,.375,8,17,19,11,117,muhamsh01,"Muhammad,Shabazz",MIL,1,2018
25,1,.250,4,0,.000,2,1,2,6,21,munfoxa02,"Munford,Xavier",MIL,2,2018
21,261,.454,575,9,.265,34,105,148,81,1743,murrade01,"Murray,Dejounte",SAS,134,2018
20,314,.502,626,165,.378,436,229,253,81,2565,murraja01,"Murray,Jamal",DEN,172,2018
26,81,.559,145,62,.371,167,57,62,53,1060,muscami01,"Muscala,Mike",ATL,42,2018
24,27,.321,84,23,.354,65,23,39,48,522,naderab01,"Nader,Abdel",BOS,34,2018
25,238,.594,401,2,.167,12,91,137,66,1421,nancela02,"Nance,Larry",TOT,51,2018
25,151,.606,249,1,.250,4,55,87,42,922,nancela02,"Nance,Larry",LAL,41,2018
25,87,.572,152,1,.125,8,36,50,24,499,nancela02,"Nance,Larry",CLE,10,2018
26,141,.450,313,82,.376,218,116,138,74,1535,napiesh01,"Napier,Shabazz",POR,90,2018
35,54,.450,120,41,.331,124,16,20,50,1013,nelsoja01,"Nelson,Jameer",TOT,67,2018
35,44,.463,95,40,.364,110,13,17,43,897,nelsoja01,"Nelson,Jameer",NOP,56,2018
35,10,.400,25,1,.071,14,3,3,7,116,nelsoja01,"Nelson,Jameer",DET,11,2018
25,50,.481,104,19,.404,47,26,35,41,498,netora01,"Neto,Raul",UTA,36,2018
24,4,.571,7,0,.000,4,1,2,9,32,niangge01,"Niang,Georges",UTA,3,2018
32,5,.500,10,0,,0,2,4,7,40,noahjo01,"Noah,Joakim",NYK,4,2018
23,55,.529,104,0,.000,1,21,28,30,472,noelne01,"Noel,Nerlens",DAL,26,2018
25,44,.721,61,5,.263,19,19,28,49,418,noguelu01,"Nogueira,Lucas",TOR,16,2018
39,208,.494,421,138,.409,337,97,108,77,1900,nowitdi01,"Nowitzki,Dirk",DAL,51,2018
19,132,.385,343,50,.318,157,49,68,78,1706,ntilila01,"Ntilikina,Frank",NYK,131,2018
23,480,.508,944,0,.000,7,172,273,79,2088,nurkiju01,"Nurkic,Jusuf",POR,183,2018
25,184,.496,371,18,.346,52,133,203,70,1646,nwabada01,"Nwaba,David",CHI,77,2018
24,54,.422,128,14,.326,43,21,25,36,379,obryajo01,"O'Bryant,Johnny",CHO,15,2018
24,78,.470,166,42,.356,118,61,76,69,1150,onealro01,"O'Neale,Royce",UTA,55,2018
27,220,.599,367,4,.235,17,98,127,77,1387,oquinky01,"O'Quinn,Kyle",NYK,100,2018
23,25,.397,63,40,.320,125,25,41,73,1150,ojelese01,"Ojeleye,Semi",BOS,25,2018
35,48,.505,95,0,,0,18,22,26,353,okafoem01,"Okafor,Emeka",NOP,13,2018
22,76,.567,134,1,.250,4,21,29,28,353,okafoja01,"Okafor,Jahlil",TOT,21,2018
22,4,.444,9,0,,0,2,4,2,25,okafoja01,"Okafor,Jahlil",PHI,3,2018
22,72,.576,125,1,.250,4,19,25,26,328,okafoja01,"Okafor,Jahlil",BRK,18,2018
25,479,.528,908,161,.371,434,294,368,75,2552,oladivi01,"Oladipo,Victor",IND,219,2018
26,210,.590,356,106,.379,280,134,174,76,1779,olynyke01,"Olynyk,Kelly",MIA,147,2018
21,2,.400,5,0,,0,0,0,1,22,onuakch01,"Onuaku,Chinanu",HOU,3,2018
22,58,.586,99,32,.368,87,26,46,61,672,osmande01,"Osman,Cedi",CLE,32,2018
22,192,.456,421,126,.341,369,191,233,81,2231,oubreke01,"Oubre,Kelly",WAS,90,2018
33,149,.567,263,0,.000,1,75,93,69,972,pachuza01,"Pachulia,Zaza",GSW,72,2018
24,2,.333,6,2,.250,8,2,2,5,28,paigema01,"Paige,Marcus",CHO,0,2018
